item_1,item_2,sim
170,256,0.7
170,257,0.7
170,258,0.7
170,259,0.7
170,260,0.6
170,261,0.7
170,262,0.6
170,263,0.7
170,264,0.6
170,265,0.6
170,266,0.6
170,267,0.6
170,268,0.7
170,269,0.6
170,270,0.7
170,271,0.6
170,272,0.6
170,273,0.7
170,274,0.7
170,275,0.6
170,276,0.7
170,277,0.6
170,278,0.6
170,279,0.6
170,280,0.7
170,281,0.7
170,282,0.6
170,283,0.7
170,284,0.7
170,285,0.7
170,286,0.7
170,287,0.6
170,288,0.7
170,289,0.6
170,290,0.6
170,291,0.6
170,292,0.6
170,293,0.6
170,294,0.6
170,295,0.7
170,296,0.7
170,297,0.6
170,298,0.6
170,299,0.6
170,300,0.6
170,301,0.6
170,302,0.7
170,303,0.6
170,304,0.7
170,305,0.7
170,306,0.6
170,307,0.6
170,308,0.7
170,309,0.7
170,310,0.6
170,311,0.6
170,312,0.6
170,313,0.6
170,314,0.7
170,315,0.6
170,316,0.6
170,317,0.7
170,318,0.7
170,319,0.6
170,320,0.6
170,321,0.7
170,322,0.7
170,323,0.7
170,324,0.7
170,325,0.7
170,326,0.7
170,327,0.6
170,328,0.7
170,329,0.7
170,330,0.7
170,331,0.7
170,332,0.7
170,333,0.6
170,334,0.7
170,335,0.7
170,336,0.6
170,337,0.7
170,338,0.7
170,339,0.7
170,340,0.7
170,341,0.7
170,342,0.7
170,343,0.7
170,344,0.6
170,345,0.7
170,346,0.7
170,347,0.7
170,348,0.7
170,349,0.7
170,350,0.7
170,351,0.7
170,352,0.7
170,353,0.7
170,354,0.7
170,355,0.7
170,356,0.7
170,357,0.6
170,358,0.7
170,359,0.7
170,360,0.7
170,361,0.7
170,362,0.7
170,363,0.7
170,364,0.7
170,365,0.8
170,366,0.7
170,367,0.7
170,368,0.7
170,369,0.7
170,370,0.8
170,371,0.7
170,372,0.7
170,373,0.7
170,374,0.8
170,375,0.7
170,376,0.6
170,377,0.7
170,378,0.7
170,379,0.7
170,380,0.6
170,381,0.7
170,382,0.7
170,383,0.8
170,384,0.7
170,385,0.7
170,386,0.7
170,387,0.7
170,388,0.8
170,389,0.7
170,390,0.7
170,391,0.7
170,392,0.7
170,393,0.8
170,394,0.6
170,395,0.6
170,396,0.7
170,397,0.7
170,398,0.7
170,399,0.7
170,400,0.7
170,401,0.7
170,402,0.7
170,403,0.7
170,404,0.7
170,405,0.7
170,406,0.6
170,407,0.7
170,408,0.7
170,409,0.7
170,410,0.7
170,411,0.7
170,412,0.7
170,413,0.7
170,414,0.7
170,415,0.7
170,416,0.6
170,417,0.7
170,418,0.7
170,419,0.7
170,420,0.6
170,421,0.6
170,422,0.6
170,423,0.7
170,424,0.7
170,425,0.6
170,426,0.6
170,427,0.6
170,428,0.7
170,429,0.6
170,430,0.6
170,431,0.6
170,432,0.6
170,433,0.6
170,434,0.7
170,435,0.6
170,436,0.6
170,437,0.6
170,438,0.6
170,439,0.6
170,440,0.7
170,441,0.6
170,442,0.6
170,443,0.7
170,444,0.6
170,445,0.6
170,446,0.6
170,447,0.7
170,448,0.7
170,449,0.6
170,450,0.6
170,451,0.6
170,452,0.6
171,0,0.7
171,1,0.6
171,2,0.7
171,3,0.7
171,4,0.7
171,5,0.6
171,6,0.6
171,7,0.7
171,8,0.7
171,9,0.6
171,10,0.6
171,11,0.7
171,12,0.6
171,13,0.6
171,14,0.7
171,15,0.6
171,16,0.6
171,17,0.7
171,18,0.6
171,19,0.5
171,20,0.6
171,21,0.7
171,22,0.8
171,23,0.6
171,24,0.6
171,25,0.7
171,26,0.6
171,27,0.6
171,28,0.8
171,29,0.6
171,30,0.7
171,31,0.7
171,32,0.7
171,33,0.7
171,34,0.7
171,35,0.7
171,36,0.7
171,37,0.6
171,38,0.7
171,39,0.6
171,40,0.6
171,41,0.7
171,42,0.6
171,43,0.5
171,44,0.7
171,45,0.7
171,46,0.6
171,47,0.6
171,48,0.7
171,49,0.7
171,50,0.7
171,51,0.7
171,52,0.7
171,53,0.7
171,54,0.7
171,55,0.6
171,56,0.7
171,57,0.7
171,58,0.6
171,59,0.7
171,60,0.6
171,61,0.7
171,62,0.6
171,63,0.6
171,64,0.6
171,65,0.7
171,66,0.7
171,67,0.6
171,68,0.6
171,69,0.7
171,70,0.6
171,71,0.6
171,72,0.6
171,73,0.7
171,74,0.6
171,75,0.6
171,76,0.7
171,77,0.7
171,78,0.7
171,79,0.7
171,80,0.7
171,81,0.7
171,82,0.7
171,83,0.7
171,84,0.7
171,85,0.7
171,86,0.7
171,87,0.7
171,88,0.7
171,89,0.7
171,90,0.7
171,91,0.7
171,92,0.6
171,93,0.7
171,94,0.7
171,95,0.6
171,96,0.6
171,97,0.7
171,98,0.7
171,99,0.6
171,100,0.7
171,101,0.8
171,102,0.6
171,103,0.6
171,104,0.7
171,105,0.7
171,106,0.7
171,107,0.6
171,108,0.6
171,109,0.6
171,110,0.6
171,111,0.7
171,112,0.7
171,113,0.7
171,114,0.6
171,115,0.7
171,116,0.8
171,117,0.6
171,118,0.7
171,119,0.6
171,120,0.7
171,121,0.8
171,122,0.7
171,123,0.7
171,124,0.7
171,125,0.6
171,126,0.7
171,127,0.6
171,128,0.6
171,129,0.7
171,130,0.7
171,131,0.7
171,132,0.7
171,133,0.6
171,134,0.8
171,135,0.7
171,136,0.8
171,137,0.7
171,138,0.8
171,139,0.7
171,140,0.7
171,141,0.7
171,142,0.7
171,143,0.7
171,144,0.7
171,145,0.7
171,146,0.7
171,147,0.7
171,148,0.6
171,149,0.8
171,150,0.8
171,151,0.7
171,152,0.7
171,153,0.7
171,154,0.7
171,155,0.6
171,156,0.7
171,157,0.7
171,158,0.6
171,159,0.7
171,160,0.7
171,161,0.8
171,162,0.8
171,163,0.7
171,164,0.7
171,165,0.8
171,166,0.7
171,167,0.7
171,168,0.7
171,169,0.7
171,170,0.8
171,171,0.0
171,172,0.8
171,173,0.7
171,174,0.7
171,175,0.7
171,176,0.7
171,177,0.7
171,178,0.7
171,179,0.8
171,180,0.7
171,181,0.7
171,182,0.8
171,183,0.7
171,184,0.8
171,185,0.7
171,186,0.6
171,187,0.7
171,188,0.7
171,189,0.7
171,190,0.6
171,191,0.7
171,192,0.7
171,193,0.7
171,194,0.7
171,195,0.7
171,196,0.7
171,197,0.6
171,198,0.7
171,199,0.7
171,200,0.7
171,201,0.6
171,202,0.6
171,203,0.7
171,204,0.6
171,205,0.6
171,206,0.7
171,207,0.6
171,208,0.7
171,209,0.6
171,210,0.6
171,211,0.7
171,212,0.6
171,213,0.6
171,214,0.6
171,215,0.6
171,216,0.6
171,217,0.7
171,218,0.7
171,219,0.6
171,220,0.6
171,221,0.6
171,222,0.7
171,223,0.7
171,224,0.7
171,225,0.7
171,226,0.7
171,227,0.8
171,228,0.7
171,229,0.6
171,230,0.7
171,231,0.7
171,232,0.8
171,233,0.8
171,234,0.8
171,235,0.7
171,236,0.8
171,237,0.7
171,238,0.7
171,239,0.7
171,240,0.7
171,241,0.7
171,242,0.7
171,243,0.7
171,244,0.8
171,245,0.7
171,246,0.7
171,247,0.7
171,248,0.7
171,249,0.7
171,250,0.7
171,251,0.7
171,252,0.7
171,253,0.7
171,254,0.7
171,255,0.7
171,256,0.7
171,257,0.7
171,258,0.7
171,259,0.7
171,260,0.7
171,261,0.7
171,262,0.6
171,263,0.7
171,264,0.7
171,265,0.6
171,266,0.6
171,267,0.6
171,268,0.6
171,269,0.6
171,270,0.7
171,271,0.6
171,272,0.6
171,273,0.7
171,274,0.7
171,275,0.6
171,276,0.7
171,277,0.7
171,278,0.5
171,279,0.6
171,280,0.7
171,281,0.7
171,282,0.7
171,283,0.6
171,284,0.7
171,285,0.7
171,286,0.7
171,287,0.6
171,288,0.7
171,289,0.6
171,290,0.6
171,291,0.6
171,292,0.6
171,293,0.6
171,294,0.6
171,295,0.6
171,296,0.6
171,297,0.6
171,298,0.6
171,299,0.6
171,300,0.7
171,301,0.6
171,302,0.7
171,303,0.6
171,304,0.6
171,305,0.6
171,306,0.6
171,307,0.6
171,308,0.6
171,309,0.7
171,310,0.6
171,311,0.6
171,312,0.6
171,313,0.6
171,314,0.7
171,315,0.6
171,316,0.6
171,317,0.6
171,318,0.6
171,319,0.6
171,320,0.6
171,321,0.7
171,322,0.7
171,323,0.7
171,324,0.7
171,325,0.8
171,326,0.7
171,327,0.6
171,328,0.7
171,329,0.7
171,330,0.7
171,331,0.7
171,332,0.7
171,333,0.7
171,334,0.7
171,335,0.7
171,336,0.7
171,337,0.7
171,338,0.7
171,339,0.6
171,340,0.6
171,341,0.6
171,342,0.7
171,343,0.7
171,344,0.6
171,345,0.7
171,346,0.7
171,347,0.7
171,348,0.7
171,349,0.7
171,350,0.7
171,351,0.8
171,352,0.7
171,353,0.7
171,354,0.7
171,355,0.7
171,356,0.7
171,357,0.6
171,358,0.7
171,359,0.7
171,360,0.8
171,361,0.8
171,362,0.7
171,363,0.7
171,364,0.7
171,365,0.7
171,366,0.7
171,367,0.7
171,368,0.6
171,369,0.7
171,370,0.7
171,371,0.7
171,372,0.7
171,373,0.6
171,374,0.7
171,375,0.7
171,376,0.7
171,377,0.7
171,378,0.7
171,379,0.6
171,380,0.7
171,381,0.7
171,382,0.7
171,383,0.8
171,384,0.6
171,385,0.7
171,386,0.8
171,387,0.7
171,388,0.7
171,389,0.7
171,390,0.7
171,391,0.7
171,392,0.7
171,393,0.7
171,394,0.6
171,395,0.7
171,396,0.6
171,397,0.7
171,398,0.7
171,399,0.7
171,400,0.6
171,401,0.7
171,402,0.7
171,403,0.7
171,404,0.8
171,405,0.7
171,406,0.7
171,407,0.7
171,408,0.7
171,409,0.7
171,410,0.7
171,411,0.7
171,412,0.6
171,413,0.7
171,414,0.7
171,415,0.7
171,416,0.6
171,417,0.7
171,418,0.6
171,419,0.7
171,420,0.6
171,421,0.7
171,422,0.7
171,423,0.7
171,424,0.7
171,425,0.7
171,426,0.6
171,427,0.6
171,428,0.6
171,429,0.6
171,430,0.6
171,431,0.6
171,432,0.7
171,433,0.6
171,434,0.7
171,435,0.6
171,436,0.6
171,437,0.6
171,438,0.6
171,439,0.5
171,440,0.7
171,441,0.6
171,442,0.6
171,443,0.6
171,444,0.6
171,445,0.6
171,446,0.6
171,447,0.7
171,448,0.7
171,449,0.6
171,450,0.6
171,451,0.7
171,452,0.6
172,0,0.7
172,1,0.7
172,2,0.7
172,3,0.8
172,4,0.8
172,5,0.6
172,6,0.6
172,7,0.8
172,8,0.7
172,9,0.7
172,10,0.6
172,11,0.7
172,12,0.7
172,13,0.7
172,14,0.7
172,15,0.6
172,16,0.7
172,17,0.7
172,18,0.6
172,19,0.6
172,20,0.6
172,21,0.7
172,22,0.8
172,23,0.6
172,24,0.6
172,25,0.7
172,26,0.7
172,27,0.6
172,28,0.8
172,29,0.7
172,30,0.8
172,31,0.7
172,32,0.6
172,33,0.8
172,34,0.6
172,35,0.7
172,36,0.8
172,37,0.7
172,38,0.8
172,39,0.6
172,40,0.6
172,41,0.7
172,42,0.7
172,43,0.6
172,44,0.8
172,45,0.7
172,46,0.7
172,47,0.6
172,48,0.7
172,49,0.7
172,50,0.8
172,51,0.8
172,52,0.7
172,53,0.8
172,54,0.8
172,55,0.6
172,56,0.7
172,57,0.7
172,58,0.6
172,59,0.8
172,60,0.6
172,61,0.7
172,62,0.7
172,63,0.6
172,64,0.6
172,65,0.7
172,66,0.7
172,67,0.7
172,68,0.6
172,69,0.8
172,70,0.7
172,71,0.7
172,72,0.7
172,73,0.7
172,74,0.6
172,75,0.7
172,76,0.8
172,77,0.7
172,78,0.7
172,79,0.7
172,80,0.8
172,81,0.7
172,82,0.7
172,83,0.8
172,84,0.8
172,85,0.8
172,86,0.8
172,87,0.7
172,88,0.7
172,89,0.8
172,90,0.8
172,91,0.8
172,92,0.7
172,93,0.7
172,94,0.7
172,95,0.7
172,96,0.7
172,97,0.8
172,98,0.7
172,99,0.7
172,100,0.8
172,101,0.8
172,102,0.7
172,103,0.7
172,104,0.7
172,105,0.7
172,106,0.8
172,107,0.7
172,108,0.7
172,109,0.7
172,110,0.7
172,111,0.7
172,112,0.7
172,113,0.8
172,114,0.7
172,115,0.7
172,116,0.8
172,117,0.7
172,118,0.8
172,119,0.7
172,120,0.8
172,121,0.7
172,122,0.7
172,123,0.7
172,124,0.7
172,125,0.7
172,126,0.7
172,127,0.7
172,128,0.7
172,129,0.8
172,130,0.7
172,131,0.8
172,132,0.7
172,133,0.7
172,134,0.8
172,135,0.7
172,136,0.8
172,137,0.7
172,138,0.8
172,139,0.7
172,140,0.7
172,141,0.8
172,142,0.7
172,143,0.8
172,144,0.8
172,145,0.8
172,146,0.7
172,147,0.7
172,148,0.6
172,149,0.7
172,150,0.7
172,151,0.7
172,152,0.7
172,153,0.7
172,154,0.7
172,155,0.7
172,156,0.8
172,157,0.8
172,158,0.7
172,159,0.8
172,160,0.7
172,161,0.8
172,162,0.8
172,163,0.7
172,164,0.8
172,165,0.8
172,166,0.7
172,167,0.7
172,168,0.8
172,169,0.7
172,170,0.7
172,171,0.8
172,172,0.0
172,173,0.8
172,174,0.8
172,175,0.8
172,176,0.8
172,177,0.7
172,178,0.8
172,179,0.7
172,180,0.8
172,181,0.7
172,182,0.8
172,183,0.7
172,184,0.8
172,185,0.8
172,186,0.7
172,187,0.8
172,188,0.7
172,189,0.7
172,190,0.7
172,191,0.7
172,192,0.8
172,193,0.7
172,194,0.7
172,195,0.7
172,196,0.8
172,197,0.7
172,198,0.7
172,199,0.7
172,200,0.8
172,201,0.7
172,202,0.7
172,203,0.8
172,204,0.6
172,205,0.6
172,206,0.7
172,207,0.7
172,208,0.8
172,209,0.7
172,210,0.7
172,211,0.7
172,212,0.7
172,213,0.7
172,214,0.7
172,215,0.7
172,216,0.7
172,217,0.8
172,218,0.7
172,219,0.6
172,220,0.7
172,221,0.7
172,222,0.7
172,223,0.7
172,224,0.8
172,225,0.8
172,226,0.8
172,227,0.8
172,228,0.7
172,229,0.7
172,230,0.8
172,231,0.8
172,232,0.9
172,233,0.8
172,234,0.8
172,235,0.8
172,236,0.8
172,237,0.8
172,238,0.8
172,239,0.7
172,240,0.8
172,241,0.8
172,242,0.8
172,243,0.7
172,244,0.8
172,245,0.7
172,246,0.8
172,247,0.8
172,248,0.8
172,249,0.7
172,250,0.8
172,251,0.8
172,252,0.7
172,253,0.8
172,254,0.7
172,255,0.7
172,256,0.7
172,257,0.7
172,258,0.7
172,259,0.7
172,260,0.6
172,261,0.7
172,262,0.7
172,263,0.7
172,264,0.7
172,265,0.7
172,266,0.7
172,267,0.6
172,268,0.7
172,269,0.6
172,270,0.6
172,271,0.6
172,272,0.7
172,273,0.7
172,274,0.7
172,275,0.6
172,276,0.6
172,277,0.6
172,278,0.6
172,279,0.6
172,280,0.8
172,281,0.7
172,282,0.7
172,283,0.7
172,284,0.7
172,285,0.7
172,286,0.7
172,287,0.6
172,288,0.7
172,289,0.7
172,290,0.7
172,291,0.7
172,292,0.7
172,293,0.6
172,294,0.7
172,295,0.7
172,296,0.7
172,297,0.7
172,298,0.6
172,299,0.7
172,300,0.7
172,301,0.7
172,302,0.7
172,303,0.7
172,304,0.6
172,305,0.6
172,306,0.7
172,307,0.7
172,308,0.7
172,309,0.7
172,310,0.7
172,311,0.7
172,312,0.7
172,313,0.7
172,314,0.7
172,315,0.7
172,316,0.7
172,317,0.7
172,318,0.7
172,319,0.7
172,320,0.7
172,321,0.7
172,322,0.7
172,323,0.7
172,324,0.7
172,325,0.8
172,326,0.8
172,327,0.7
172,328,0.7
172,329,0.7
172,330,0.7
172,331,0.8
172,332,0.7
172,333,0.7
172,334,0.7
172,335,0.7
172,336,0.7
172,337,0.7
172,338,0.7
172,339,0.7
172,340,0.7
172,341,0.7
172,342,0.7
172,343,0.7
172,344,0.6
172,345,0.7
172,346,0.7
172,347,0.7
172,348,0.7
172,349,0.8
172,350,0.7
172,351,0.7
172,352,0.7
172,353,0.7
172,354,0.7
172,355,0.7
172,356,0.7
172,357,0.7
172,358,0.7
172,359,0.7
172,360,0.7
172,361,0.7
172,362,0.7
172,363,0.7
172,364,0.7
172,365,0.7
172,366,0.7
172,367,0.7
172,368,0.7
172,369,0.7
172,370,0.7
172,371,0.7
172,372,0.7
172,373,0.7
172,374,0.8
172,375,0.7
172,376,0.7
172,377,0.7
172,378,0.7
172,379,0.7
172,380,0.7
172,381,0.7
172,382,0.7
172,383,0.8
172,384,0.7
172,385,0.7
172,386,0.7
172,387,0.7
172,388,0.7
172,389,0.7
172,390,0.7
172,391,0.7
172,392,0.7
172,393,0.7
172,394,0.7
172,395,0.7
172,396,0.7
172,397,0.8
172,398,0.7
172,399,0.7
172,400,0.7
172,401,0.7
172,402,0.8
172,403,0.7
172,404,0.8
172,405,0.7
172,406,0.7
172,407,0.7
172,408,0.7
172,409,0.7
172,410,0.7
172,411,0.8
172,412,0.7
172,413,0.7
172,414,0.7
172,415,0.7
172,416,0.7
172,417,0.7
172,418,0.6
172,419,0.7
172,420,0.7
172,421,0.7
172,422,0.7
172,423,0.7
172,424,0.7
172,425,0.7
172,426,0.7
172,427,0.6
172,428,0.6
172,429,0.6
172,430,0.7
172,431,0.6
172,432,0.7
172,433,0.7
172,434,0.7
172,435,0.6
172,436,0.6
172,437,0.7
172,438,0.6
172,439,0.6
172,440,0.7
172,441,0.6
172,442,0.6
172,443,0.7
172,444,0.6
172,445,0.6
172,446,0.6
172,447,0.7
172,448,0.7
172,449,0.7
172,450,0.6
172,451,0.6
172,452,0.6
173,0,0.6
173,1,0.6
173,2,0.7
173,3,0.7
173,4,0.8
173,5,0.6
173,6,0.6
173,7,0.7
173,8,0.7
173,9,0.6
173,10,0.6
173,11,0.6
173,12,0.7
173,13,0.6
173,14,0.7
173,15,0.6
173,16,0.7
173,17,0.7
173,18,0.6
173,19,0.6
173,20,0.6
173,21,0.6
173,22,0.8
173,23,0.7
173,24,0.6
173,25,0.6
173,26,0.6
173,27,0.6
173,28,0.7
173,29,0.7
173,30,0.7
173,31,0.7
173,32,0.6
173,33,0.7
173,34,0.6
173,35,0.6
173,36,0.7
173,37,0.6
173,38,0.7
173,39,0.6
173,40,0.6
173,41,0.7
173,42,0.7
173,43,0.6
173,44,0.7
173,45,0.6
173,46,0.7
173,47,0.6
173,48,0.7
173,49,0.6
173,50,0.7
173,51,0.7
173,52,0.7
173,53,0.7
173,54,0.7
173,55,0.6
173,56,0.7
173,57,0.6
173,58,0.6
173,59,0.7
173,60,0.6
173,61,0.7
173,62,0.6
173,63,0.6
173,64,0.7
173,65,0.6
173,66,0.7
173,67,0.7
173,68,0.6
173,69,0.7
173,70,0.7
173,71,0.7
173,72,0.7
173,73,0.7
173,74,0.6
173,75,0.7
173,76,0.7
173,77,0.7
173,78,0.7
173,79,0.8
173,80,0.7
173,81,0.6
173,82,0.8
173,83,0.7
173,84,0.7
173,85,0.7
173,86,0.7
173,87,0.7
173,88,0.8
173,89,0.7
173,90,0.7
173,91,0.7
173,92,0.7
173,93,0.7
173,94,0.7
173,95,0.7
173,96,0.7
173,97,0.7
173,98,0.7
173,99,0.7
173,100,0.8
173,101,0.8
173,102,0.7
173,103,0.7
173,104,0.7
173,105,0.7
173,106,0.7
173,107,0.7
173,108,0.6
173,109,0.7
173,110,0.6
173,111,0.7
173,112,0.7
173,113,0.7
173,114,0.7
173,115,0.7
173,116,0.8
173,117,0.7
173,118,0.7
173,119,0.7
173,120,0.7
173,121,0.7
173,122,0.7
173,123,0.7
173,124,0.7
173,125,0.7
173,126,0.7
173,127,0.7
173,128,0.7
173,129,0.7
173,130,0.7
173,131,0.7
173,132,0.7
173,133,0.7
173,134,0.7
173,135,0.7
173,136,0.7
173,137,0.7
173,138,0.8
173,139,0.7
173,140,0.7
173,141,0.7
173,142,0.7
173,143,0.7
173,144,0.8
173,145,0.7
173,146,0.7
173,147,0.7
173,148,0.6
173,149,0.7
173,150,0.7
173,151,0.7
173,152,0.7
173,153,0.7
173,154,0.6
173,155,0.7
173,156,0.7
173,157,0.7
173,158,0.7
173,159,0.7
173,160,0.7
173,161,0.8
173,162,0.7
173,163,0.7
173,164,0.7
173,165,0.8
173,166,0.7
173,167,0.7
173,168,0.7
173,169,0.6
173,170,0.7
173,171,0.7
173,172,0.8
173,173,0.0
173,174,0.7
173,175,0.7
173,176,0.7
173,177,0.7
173,178,0.8
173,179,0.7
173,180,0.7
173,181,0.6
173,182,0.7
173,183,0.7
173,184,0.8
173,185,0.7
173,186,0.7
173,187,0.7
173,188,0.7
173,189,0.7
173,190,0.7
173,191,0.7
173,192,0.7
173,193,0.7
173,194,0.8
173,195,0.7
173,196,0.7
173,197,0.6
173,198,0.7
173,199,0.7
173,200,0.7
173,201,0.7
173,202,0.7
173,203,0.7
173,204,0.6
173,205,0.6
173,206,0.7
173,207,0.7
173,208,0.7
173,209,0.6
173,210,0.7
173,211,0.7
173,212,0.7
173,213,0.6
173,214,0.7
173,215,0.6
173,216,0.7
173,217,0.7
173,218,0.6
173,219,0.6
173,220,0.6
173,221,0.7
173,222,0.7
173,223,0.6
173,224,0.7
173,225,0.7
173,226,0.7
173,227,0.7
173,228,0.7
173,229,0.7
173,230,0.7
173,231,0.7
173,232,0.8
173,233,0.8
173,234,0.8
173,235,0.7
173,236,0.7
173,237,0.8
173,238,0.7
173,239,0.8
173,240,0.8
173,241,0.7
173,242,0.7
173,243,0.7
173,244,0.7
173,245,0.7
173,246,0.7
173,247,0.7
173,248,0.7
173,249,0.7
173,250,0.7
173,251,0.7
173,252,0.8
173,253,0.7
173,254,0.7
173,255,0.7
173,256,0.7
173,257,0.7
173,258,0.7
173,259,0.6
173,260,0.6
173,261,0.7
173,262,0.6
173,263,0.7
173,264,0.6
173,265,0.7
173,266,0.7
173,267,0.6
173,268,0.7
173,269,0.6
173,270,0.6
173,271,0.6
173,272,0.7
173,273,0.7
173,274,0.7
173,275,0.6
173,276,0.6
173,277,0.6
173,278,0.6
173,279,0.7
173,280,0.8
173,281,0.7
173,282,0.7
173,283,0.7
173,284,0.7
173,285,0.7
173,286,0.7
173,287,0.6
173,288,0.6
173,289,0.7
173,290,0.7
173,291,0.7
173,292,0.7
173,293,0.6
173,294,0.7
173,295,0.7
173,296,0.7
173,297,0.6
173,298,0.7
173,299,0.6
173,300,0.7
173,301,0.7
173,302,0.7
173,303,0.7
173,304,0.7
173,305,0.6
173,306,0.7
173,307,0.7
173,308,0.7
173,309,0.7
173,310,0.7
173,311,0.7
173,312,0.7
173,313,0.7
173,314,0.7
173,315,0.6
173,316,0.7
173,317,0.7
173,318,0.7
173,319,0.6
173,320,0.7
173,321,0.6
173,322,0.7
173,323,0.7
173,324,0.7
173,325,0.8
173,326,0.7
173,327,0.6
173,328,0.7
173,329,0.7
173,330,0.7
173,331,0.7
173,332,0.7
173,333,0.7
173,334,0.7
173,335,0.7
173,336,0.7
173,337,0.7
173,338,0.8
173,339,0.7
173,340,0.7
173,341,0.7
173,342,0.7
173,343,0.7
173,344,0.6
173,345,0.7
173,346,0.8
173,347,0.7
173,348,0.7
173,349,0.8
173,350,0.7
173,351,0.7
173,352,0.7
173,353,0.7
173,354,0.7
173,355,0.8
173,356,0.7
173,357,0.7
173,358,0.7
173,359,0.8
173,360,0.7
173,361,0.8
173,362,0.8
173,363,0.7
173,364,0.7
173,365,0.7
173,366,0.8
173,367,0.7
173,368,0.8
173,369,0.7
173,370,0.7
173,371,0.7
173,372,0.7
173,373,0.7
173,374,0.8
173,375,0.7
173,376,0.7
173,377,0.7
173,378,0.7
173,379,0.7
173,380,0.6
173,381,0.7
173,382,0.7
173,383,0.7
173,384,0.7
173,385,0.7
173,386,0.7
173,387,0.7
173,388,0.8
173,389,0.6
173,390,0.7
173,391,0.7
173,392,0.8
173,393,0.7
173,394,0.7
173,395,0.6
173,396,0.7
173,397,0.7
173,398,0.7
173,399,0.7
173,400,0.7
173,401,0.7
173,402,0.7
173,403,0.7
173,404,0.7
173,405,0.7
173,406,0.7
173,407,0.7
173,408,0.6
173,409,0.7
173,410,0.7
173,411,0.7
173,412,0.6
173,413,0.7
173,414,0.7
173,415,0.7
173,416,0.7
173,417,0.7
173,418,0.6
173,419,0.7
173,420,0.6
173,421,0.7
173,422,0.6
173,423,0.7
173,424,0.7
173,425,0.6
173,426,0.6
173,427,0.6
173,428,0.7
173,429,0.6
173,430,0.7
173,431,0.7
173,432,0.7
173,433,0.7
173,434,0.7
173,435,0.6
173,436,0.6
173,437,0.7
173,438,0.6
173,439,0.6
173,440,0.7
173,441,0.6
173,442,0.6
173,443,0.7
173,444,0.6
173,445,0.6
173,446,0.6
173,447,0.7
173,448,0.6
173,449,0.6
173,450,0.6
173,451,0.6
173,452,0.6
174,0,0.6
174,1,0.6
174,2,0.7
174,3,0.7
174,4,0.7
174,5,0.5
174,6,0.6
174,7,0.7
174,8,0.7
174,9,0.7
174,10,0.6
174,11,0.6
174,12,0.6
174,13,0.6
174,14,0.7
174,15,0.6
174,16,0.7
174,17,0.6
174,18,0.6
174,19,0.6
174,20,0.6
174,21,0.6
174,22,0.7
174,23,0.6
174,24,0.7
174,25,0.7
174,26,0.6
174,27,0.6
174,28,0.8
174,29,0.6
174,30,0.8
174,31,0.7
174,32,0.6
174,33,0.7
174,34,0.7
174,35,0.6
174,36,0.7
174,37,0.6
174,38,0.7
174,39,0.6
174,40,0.6
174,41,0.7
174,42,0.6
174,43,0.6
174,44,0.7
174,45,0.7
174,46,0.7
174,47,0.6
174,48,0.7
174,49,0.7
174,50,0.8
174,51,0.7
174,52,0.7
174,53,0.7
174,54,0.7
174,55,0.6
174,56,0.7
174,57,0.7
174,58,0.6
174,59,0.8
174,60,0.6
174,61,0.7
174,62,0.6
174,63,0.6
174,64,0.6
174,65,0.6
174,66,0.7
174,67,0.7
174,68,0.7
174,69,0.7
174,70,0.6
174,71,0.6
174,72,0.6
174,73,0.7
174,74,0.7
174,75,0.7
174,76,0.7
174,77,0.7
174,78,0.7
174,79,0.7
174,80,0.7
174,81,0.6
174,82,0.7
174,83,0.7
174,84,0.8
174,85,0.8
174,86,0.7
174,87,0.6
174,88,0.7
174,89,0.8
174,90,0.7
174,91,0.7
174,92,0.6
174,93,0.7
174,94,0.7
174,95,0.7
174,96,0.6
174,97,0.7
174,98,0.7
174,99,0.7
174,100,0.8
174,101,0.8
174,102,0.7
174,103,0.7
174,104,0.7
174,105,0.7
174,106,0.7
174,107,0.7
174,108,0.6
174,109,0.6
174,110,0.6
174,111,0.7
174,112,0.7
174,113,0.7
174,114,0.6
174,115,0.7
174,116,0.8
174,117,0.6
174,118,0.8
174,119,0.7
174,120,0.7
174,121,0.7
174,122,0.7
174,123,0.7
174,124,0.7
174,125,0.7
174,126,0.8
174,127,0.7
174,128,0.7
174,129,0.7
174,130,0.7
174,131,0.7
174,132,0.7
174,133,0.7
174,134,0.7
174,135,0.7
174,136,0.8
174,137,0.7
174,138,0.8
174,139,0.7
174,140,0.7
174,141,0.8
174,142,0.7
174,143,0.7
174,144,0.8
174,145,0.7
174,146,0.7
174,147,0.7
174,148,0.6
174,149,0.7
174,150,0.7
174,151,0.7
174,152,0.7
174,153,0.7
174,154,0.7
174,155,0.7
174,156,0.7
174,157,0.7
174,158,0.7
174,159,0.7
174,160,0.7
174,161,0.7
174,162,0.7
174,163,0.7
174,164,0.7
174,165,0.7
174,166,0.7
174,167,0.7
174,168,0.8
174,169,0.7
174,170,0.7
174,171,0.7
174,172,0.8
174,173,0.7
174,174,0.0
174,175,0.7
174,176,0.7
174,177,0.7
174,178,0.7
174,179,0.7
174,180,0.8
174,181,0.7
174,182,0.8
174,183,0.7
174,184,0.8
174,185,0.7
174,186,0.7
174,187,0.8
174,188,0.7
174,189,0.7
174,190,0.6
174,191,0.6
